7.415822763810692777e+02;8.342899274160777168e+02;7.793936449084264950e+02;-4.084946638086211124e+01;6.418221540410559101e+02;6.717436745100094697e+00;7.896619144254635785e+02;6.273742704986889294e+02;-4.024453606635201197e+01;8.616416390215890715e+02;7.481363040285623356e+02;7.700995236172970237e+01;8.655491082052893717e+02;1.268925239003477827e+02;9.420543637979554319e+01;8.700913802994897424e+02;3.919402788750101081e+02;7.691053685588011604e+02;4.798609287002045676e+02;4.465066627847228915e+02;7.044469929102062906e+02;1.752897875533148238e+02;2.509968672492121016e+02;8.753875272494442470e+02;8.310675347506561366e+02;4.909093312040523216e+01;6.592890346113525766e+02;-2.396109093409059199e+01;-2.872396884663017680e+00;5.359207416030958484e+02;5.206296862937416563e+02;8.638731242267547259e+02;1.616075725293657968e+02;4.270071034005335520e+01;1.737971638325346362e+02;5.974321377959792017e+02;7.209833753245160324e+02;2.893849900472519607e+02;8.075993245185474052e+02;6.317817857088498101e+01;-3.285663512943274611e+01;-3.697805460800507760e+00;5.879035197535359885e+02;1.675456522607212833e+02;1.778584640219618791e+02;-5.733201199411019644e+01;4.430215023744494260e+02;8.860606477531454175e+02;1.599857723290415379e+01;2.433919385651782363e+02;3.143022292417203971e+02;3.321563305151544299e+00;2.540437850032996607e+02;-6.470441421516567004e+01;6.516205870132218934e+02;7.604956726029637366e+02;6.215326706410980933e+02;8.390136720606731160e+02;8.433458965972570240e+02;8.686704948028764193e+02;7.846778413135840538e+02;1.300679579097802119e+01;8.776138055028563940e+02;4.251227302023672792e+02;8.545811988731633164e+02;5.745127035553275618e+02;7.727098729211360251e+02;8.691009786348581656e+02;3.572808871568310565e+02;-3.702958784384770752e+01;8.574133233829056735e+02;8.866493638059325804e+02;1.545134092822984542e+02;8.156453144324443656e+02;4.767247932269338406e-01;6.139876574500419792e+02;1.492555580559413784e+02;8.050317788081955541e+02;8.099395623169823466e+02;5.912619159022399344e+02;6.607662355870390911e+02;8.390892303805760548e+02;-2.609088734565607126e+01;1.461281652993828857e+02;-3.835740621877369705e+01;8.538582022363037822e+02;8.258557307747736331e+02;4.490187165076721776e+00;5.805533910073172592e+02;4.392599481861660706e+02;2.472532858082133771e+02;7.439221742247920020e+02;7.040843095701460470e+02;1.830345681973822707e+02;7.954548614500941639e+00;-4.691366399132914466e+01;1.847581074659427713e+02;1.713935295714816220e+02;8.682595873810587364e+02;7.692797654676696766e+02
-3.230942169793900121e+01;-4.015030988638612541e+01;-2.973058975302038576e+01;2.458878957681712052e+00;-3.728962588339305739e+01;4.317007522795266006e+00;-2.810428883767928454e+01;-3.614007346364537909e+01;9.286393939450089619e+00;-4.220101409745083743e+01;-3.509649807670366073e+01;-5.634410391229418558e+00;-4.199855694068557455e+01;-1.837430400092279825e+01;-1.288087950349047794e+01;-1.440513507644719482e+01;-6.108425580652466991e+00;-4.188956846430532721e+01;-1.987145860668503161e+01;-3.059900365334635453e+01;-3.235939911932808855e+01;-7.358792080915834255e+00;-7.649615354958184454e+00;-2.468454974238418842e+01;-5.575113017286771822e+01;-1.452758000198275923e+01;-4.459412677903598876e+01;3.963038237534598274e+00;4.316085542205731151e+00;-3.537021947213919759e+01;-4.989372817873529442e+01;-3.736503248532650900e+01;-1.207193478624831329e+01;-6.520095015129371951e+00;-1.327504066141082539e+01;-2.907107588482303129e+01;-3.307770532897205840e+01;-2.507477054066989908e+01;-4.256364968262150228e+01;-4.698199583264550228e+00;2.526570563901447031e+01;-1.061801232339040091e+01;-3.960799089548457630e+01;-1.688554030255719596e+01;-2.793813284309139000e+00;4.723832759571591211e+00;-3.368725377412726374e+01;-3.344982994836308166e+01;-6.893758038879940209e-01;-1.992302804980071684e+01;-1.097679206974882682e+01;2.454068801560700841e+00;-9.349197649173730085e+00;-1.017103032922330064e+00;-2.340941336135773909e+01;-1.835272075569115557e+01;-2.574443318441569772e+01;-4.203745182952576442e+01;-4.148437475101957261e+01;-4.591116003998351403e+01;-2.603862146466791927e+01;-1.310189244179329471e+01;-3.572233328283679299e+01;-1.996149053345081015e+01;-4.421121127266000173e+01;-4.542677383138754976e+01;-4.052004627945684945e+01;-3.493113016363371770e+01;-1.005832937765504376e+01;2.886435467232510987e+00;-5.351439867144439688e+01;-3.878104042064135371e+01;-4.706837267799887314e+00;-4.714160155594691304e+01;-1.327903196473013914e+01;-3.700457690353092488e+01;-1.732455274105096876e+01;-4.124673892787233598e+01;-3.824877629940453971e+01;-4.232058036288896119e+01;-2.406498526047937858e+01;-4.025028989239781652e+01;7.081132358660052972e+00;-1.436190637466273401e+01;3.832596201845906769e+00;-3.958758788035385123e+01;-2.415957846260488040e+01;-9.738236199132419557e-01;-2.892855716574840130e+01;-1.556409679283355096e+01;-1.656050012328264742e+01;-2.170991818899410220e+01;-3.476097383452255940e+01;-2.984249870632242008e+01;-7.790974100700951865e+00;8.644502491295776636e+00;-9.656346377001881365e+00;-1.227709644964711977e+01;-4.552646095339825649e+01;-3.637642183068994228e+01
9.905107282695720272e+00;1.149591510768387170e+00;-6.419982708191645848e+00;2.446319671847190946e+01;5.365175969538066303e-01;1.049126272397430171e+01;-3.895274000380752000e+00;5.922660737740017112e+00;4.871856608406640987e+01;4.191984705037236303e+00;6.321166065274297807e+01;-1.878507046925246371e+01;7.550098159554741528e+01;-3.046444412096509069e+01;-3.305014318875558388e+01;8.101556376527653924e+01;-3.496722583563934705e+01;-3.232092373069885838e+01;2.006949189906721998e+00;-1.594333306327551902e+01;-5.682770409931568345e+00;-1.652388076616292167e+01;-1.946288903791882419e+01;3.296709287924034726e+01;-3.507873658649876347e+01;-4.813345344525048120e+01;4.333729326429516249e+00;1.853840134547319352e+01;3.665612253098618112e+01;7.821877125916091522e+00;-1.119390288251520360e+01;4.410240803823437972e+00;-2.959450456284987929e+00;-2.262440486327015776e+01;-1.589710647097180907e+00;5.390767376205524819e+00;-5.362797813026071170e-01;-1.494840280656967835e+00;5.872094933006853701e+00;-3.369711314231072663e+01;8.080418972228031294e+01;-3.028226921753384460e+01;-1.650174546816240806e+01;-5.446580800586541926e+01;-2.120899797536401721e+01;7.139090320352759811e+00;-1.419963534581589215e+01;2.368749049395660222e+01;-1.936760668692133081e+01;-2.074524145798761410e+01;-2.621305161574957743e-02;1.942145319827752914e+01;-5.965433320020296470e+00;-3.804267179003111465e+01;8.285082960452136547e+00;4.207234029901838923e+00;-9.693859489986222044e+00;4.336635949301893334e+00;-1.321677480715568231e+00;2.383861581970409205e+00;-1.195179966126528797e+02;-1.375710611067149536e+00;2.166230725435620741e+01;-4.679898594749262175e-01;8.820953419434472309e+00;-2.504189720876769343e+01;7.919931544642272669e+00;-1.739299269242001955e+01;1.802572484486904214e+00;-9.324993191144072213e+00;1.566646994500381673e+01;9.239610076672695982e+01;-1.575316915724750189e+01;5.692649685460589026e+00;-5.385214122563690609e+01;8.870883862437888290e-01;-2.446649258863326182e+00;-4.990642919633707209e+00;-5.641976284275431741e-01;-1.098433648009739905e+01;-5.136828641220867908e+00;-5.793553991842439466e+00;3.309988041994346020e+01;-8.412406867310945557e+00;2.968023122776473066e+00;1.539706940301214910e+00;1.452372441769961142e+01;1.667640042057358940e+00;-1.113677092216311060e+01;1.034379398798339800e+01;-3.433186939658149583e+01;-7.258830249138894430e+01;-3.525416539870349197e+01;-8.801874745240183984e+01;-2.696148085971888975e+01;5.215865289778446368e+01;-3.065645880972854798e+01;-7.367614173404226641e-01;1.050345576531567637e+01;6.047201883746397000e-01
-1.784246809218376129e+01;-3.714712492824186540e+01;1.007751676740295288e+01;2.833276736297045773e+01;-3.604271211478739190e+01;4.481883873650783556e+01;1.016742327556493386e+01;-3.441552864913055032e+01;4.324019756577148854e+01;-1.587322086694966750e+01;6.934098810642399968e+00;-1.622297609219485537e+01;1.665587048620268718e+01;-4.966725730616172996e+01;-5.560816497295185457e+01;4.284980105088530777e+00;-2.260889409548318696e+01;-2.286945275970149893e+01;-5.274479213528877608e+01;-5.335116350560146969e+01;-2.765494313596473930e+01;-4.907713561357350329e+01;-2.369390354071918736e+01;1.386512658722734059e+01;-1.952600345884932365e+00;-8.338099811778315029e+01;-4.940612490016088287e+01;2.316553746761209354e+01;7.082666969000467105e+00;-4.120808326238118724e+01;-9.569508727595109576e+01;1.482737476924807396e+01;-6.065870037500352652e+01;-5.030256720227960443e+01;-7.917137533378196679e+01;-5.276403724074326007e+00;7.140677840726121772e-01;-4.136179577968787413e+01;7.922691184119488028e-01;-4.699240152267208970e+01;7.330560517621536576e+01;-6.606745764400950804e+01;-5.228595774322754153e+01;-5.961376319121131928e+01;-2.454148864052448786e+01;5.100574906172922196e-01;-6.954454846589273131e+01;1.177747027734406871e+01;-5.307974316786550517e+00;-7.644978763250719567e+01;-6.357304305542874090e+01;1.662506785915196872e+01;-5.174505819113119287e+01;2.605172416161408933e+01;-2.085081886825993891e+01;1.086855296340429966e+01;-1.372303406135781501e+01;-1.739436288911426232e+01;-2.663434910920743093e+01;7.449568263738770568e+00;-1.640739553031329834e+01;-5.424564212562234644e+01;4.526607717050445068e+00;-2.393089411431289903e+01;-3.887939098010689776e+01;-5.459283725455749448e+01;-1.572835313948535862e+01;-5.201540321627185826e+00;-3.626621081439655825e+01;2.468373819974082650e+01;-2.338475643249374158e+01;4.346954076324783145e+00;-2.800158666440393773e+01;3.531814402726904945e+00;-7.493625913514794945e+01;-3.264374221092479900e+01;-6.008831577215271125e+01;-2.118229297308620929e+01;6.683620138356411111e+00;-4.558490461510472613e+01;4.159180094755879686e+00;-1.964861266104409410e+01;2.690049733280076794e+01;-4.951810841943720476e+01;6.741295859444122129e+00;1.349574075992341449e+01;1.516422563737151918e+01;-2.386860976712867455e+01;-2.619408275739916903e+01;2.871161781115683542e+00;-7.064700687156290826e+01;-2.160928313545613122e+01;-1.310341025428303041e+01;-8.678289559550279364e+01;-5.988764800347131256e+01;2.687784933690753775e+01;-3.877638660636702639e+01;-6.410773997946124325e+01;-2.884609249898634786e+01;1.315361897402228131e+01
-2.585952807931393949e+01;3.375321717068225524e+01;5.779744226890208836e+00;2.144781331239400402e+00;-1.604437498188626989e+02;-2.568805971999155169e+00;3.725950833754591685e+01;-1.233497418474352543e+02;5.529233369136217391e+01;9.508165960429168706e+01;-1.896882915373601008e+01;2.648674753427154016e+01;-2.359610580812532277e+00;-8.559064741293046552e+01;-3.382617614537498696e+01;5.977180101208703888e+01;-2.641084134942104455e+01;-1.817627956567692422e+02;-4.410622068768487480e+01;-1.093787230418926981e+02;4.055568055209135991e+01;-2.600059158653601799e+01;-3.274909239259088878e+01;2.599298328303394356e+01;-2.496697470579107971e+02;9.184575382783744857e+00;-1.879852691205652206e+02;-3.025139722221342709e+02;6.671955963329347128e+01;-1.477989836779124175e+02;-1.717130442398251375e+02;1.354141215353857852e+01;-2.444956092494628308e+01;-6.679262697900482237e+01;-4.694386387294370167e+01;-9.673410894946616168e+01;-2.555773577641408423e+01;-5.378990442305241260e+01;-4.783822649691182960e+01;-6.385742361050205318e+01;5.881143324544291318e+01;-5.087080727537826874e+01;-1.516646946367828832e+02;-9.429182132984037423e+01;-5.471161152622918422e+01;4.788850202879412166e+01;-1.180909074422820311e+02;4.890302889733497693e+01;-3.946797101183821610e+01;-3.999097042375718303e+01;-4.366876011289824078e+01;-1.023816026887428698e+01;-4.260971354594065019e+01;-3.375418603164301885e+02;-1.003707554757833975e+02;1.916390075081226740e+01;-1.380724709326766231e+02;3.911692688454702704e+01;1.053558969357341368e+01;-5.463670627716470563e+01;6.842487762419242614e+00;-2.005728472172761201e+01;-9.669986881593162664e+00;-5.208227736807791075e+01;1.512716414806864229e+01;-1.680122246320094064e+02;-1.273483506990203580e+02;1.042172432910371604e+01;-3.439525785095352717e+01;-3.122324838743479063e+02;-2.701895768506502122e+02;1.309629552662518392e+02;-5.671147208262291883e+01;-1.528395469513637011e+02;-5.632218505993876079e+01;-1.764221136508477343e+02;-4.591565037168971486e+01;-8.362583763439477025e+01;-4.364137913165409799e+01;-2.284657159318460913e+02;5.932688352790004060e+00;8.260352902199318947e+00;3.781061698359744128e+01;-5.059471611779545697e+01;-2.694468650744386764e+02;-3.250175522024673569e+01;2.205541854887786002e+01;-1.204769705326564910e+01;-1.319880664408459836e+02;-2.317560068805363827e+01;-8.097018585324300943e+01;-9.715500508794876922e+00;-1.064337023239068856e+02;-6.483018818484680423e+00;-4.255559446932466017e+01;6.309156216491314240e+01;-7.887892396065926448e+01;-3.029189938539110827e+01;3.655830065019909370e+01;-6.246042483749258167e+01
2.911556177381746693e+03;3.295869342042065909e+03;3.053418257592563350e+03;-1.675478050145311215e+02;2.560762883845331544e+03;9.880795630959852360e+00;3.084937207944501552e+03;2.498332488066366750e+03;-1.855466961075465804e+02;3.406911557226591412e+03;2.951840331416152367e+03;3.082035726405190417e+02;3.419073882537946247e+03;5.406012010450810976e+02;4.087960147457641256e+02;3.348509071076946839e+03;1.506945523908060977e+03;3.062390816214649476e+03;1.893685616807577162e+03;1.789122031905220183e+03;2.779742752228638892e+03;6.997056391154884523e+02;9.716753483072870949e+02;3.399107676427799106e+03;3.343713295456143442e+03;2.413916664228085835e+02;2.651511562463854261e+03;-1.063925747761516476e+02;-2.616594886401177078e+01;2.153933461105065817e+03;2.146146126814507625e+03;3.393105856819373457e+03;6.556504555950501754e+02;1.822119125959821986e+02;7.154128893333761425e+02;2.354322236465486640e+03;2.843105965780084261e+03;1.177964991232166994e+03;3.201568499169733514e+03;2.592027255102768777e+02;-2.102571105501396289e+02;1.875461029714815098e+01;2.356898960313791576e+03;7.116087932219010099e+02;6.786129964728872892e+02;-2.320906511318532921e+02;1.795479945530715440e+03;3.469219330684179567e+03;6.098460764148947533e+01;9.843307569084209945e+02;1.226387883802581882e+03;1.131165676124045305e+01;9.961081649470352204e+02;-2.448304045655356163e+02;2.553080228437373080e+03;2.933410841559062192e+03;2.443863665905424114e+03;3.322114657734191951e+03;3.333834705492242392e+03;3.441916252931895997e+03;3.066065759401983996e+03;9.362354658330565371e+01;3.450504611333761659e+03;1.687377949166893131e+03;3.386227689801515226e+03;2.333659585558320941e+03;3.067005981726769278e+03;3.406162717500602866e+03;1.387888989157577498e+03;-1.546552531995702680e+02;3.422881131341380296e+03;3.490164407574757206e+03;5.905576798399794143e+02;3.247362747950436187e+03;4.317540339734577515e+01;2.448731024004073788e+03;6.304996194148706081e+02;3.186392178401978981e+03;3.196197491993893436e+03;2.389535191952283185e+03;2.587698843084861437e+03;3.321240255356294711e+03;-1.192197291606865264e+02;6.104006791134045216e+02;-1.580708992407420794e+02;3.372528637121587508e+03;3.207251884920710836e+03;1.755262477381847930e+01;2.284627928146981503e+03;1.708758021789440363e+03;1.008813251815633066e+03;2.894472647186502400e+03;2.784275055358110421e+03;7.926694526588128156e+02;5.593693022448896102e+01;-2.035262811348198682e+02;7.204726924397298262e+02;6.823529683675153592e+02;3.442821588376677937e+03;3.032780576079884668e+03
2.903984446044752985e+03;3.288190769087314948e+03;3.046210667108013240e+03;-1.658921631060187281e+02;2.550125136751682476e+03;9.246500249504396862e+00;3.077076313886343542e+03;2.493496841638934711e+03;-1.844376563305996228e+02;3.396865074409100089e+03;2.944446656203053408e+03;3.069367566180113158e+02;3.409922230054095053e+03;5.405917748179933824e+02;4.080593864279752552e+02;3.340698476259698964e+03;1.504102432790227340e+03;3.054084130247228131e+03;1.888688738861912952e+03;1.785738500480940274e+03;2.772105508428648136e+03;6.923580922509570428e+02;9.703813719134187750e+02;3.390671302490145081e+03;3.335282726862547406e+03;2.385769777430909073e+02;2.644714527860307953e+03;-1.054957222240536083e+02;-2.569342106900509393e+01;2.148323771123573351e+03;2.141713589902241438e+03;3.385723239703096624e+03;6.532176169135598229e+02;1.824170937422180714e+02;7.108997049812331852e+02;2.350108111481531978e+03;2.836543765721775799e+03;1.173955624237717302e+03;3.194265894610191026e+03;2.582919160503855665e+02;-2.104690258718611062e+02;1.873691011908807980e+01;2.353493236066374720e+03;7.082640475734176562e+02;6.774775300814646926e+02;-2.319649764265571434e+02;1.793878831917502112e+03;3.460987513721063806e+03;6.028171659381048642e+01;9.843896716737315273e+02;1.223111878106177983e+03;1.148513984393914100e+01;9.928080449559995486e+02;-2.433167569938646579e+02;2.547918398368801263e+03;2.928822848865961532e+03;2.437871168253921951e+03;3.312109952040899771e+03;3.325795417529805036e+03;3.434438960239034714e+03;3.057966497726696161e+03;9.245652154413497215e+01;3.442835765949580036e+03;1.680559150944830435e+03;3.378672379684075167e+03;2.326070002472041779e+03;3.059011433897735515e+03;3.397965391321206880e+03;1.381618301471261930e+03;-1.551567686333551137e+02;3.414964015064556861e+03;3.480907602598642825e+03;5.921602335873161564e+02;3.239091442365104740e+03;4.335832059045253573e+01;2.440835738054020112e+03;6.266030321921846280e+02;3.178934570879746389e+03;3.188646234412598915e+03;2.382143088359159265e+03;2.579940223219377458e+03;3.311628128997163458e+03;-1.165976780722508579e+02;6.074508551456082159e+02;-1.569657832595838158e+02;3.364903749690106906e+03;3.199395640241538786e+03;1.876868089752908730e+01;2.282359640637139819e+03;1.706939328639081168e+03;1.003441493518605284e+03;2.888501814890260903e+03;2.777566350706407775e+03;7.906079854438827397e+02;5.485985973069582400e+01;-2.024093053123693551e+02;7.221521792189419102e+02;6.800356544241793699e+02;3.433758938074983234e+03;3.027948847874228250e+03
-1.642177791069752857e+01;-4.603588918973316879e+01;1.121756622718718255e+01;5.115706633072549359e+00;-1.707480417127299432e+01;4.254976341391071948e+00;2.294710219657426364e+01;-1.397574648916554274e+01;8.744767393086405605e+01;1.291816250570292013e+01;4.514067268180381731e+00;-1.464525871681416724e+01;1.519745349825029912e+01;-7.219760589898713476e+01;-7.949510070995599165e+01;3.882637554903443800e+01;-4.578129668423870413e+01;2.001063941469215024e+01;-5.415872927995899033e+01;-5.106334652765933413e+01;-4.815559095147921909e+01;-8.747061222465357844e+01;-3.759571282914636470e+01;1.851775015459483242e+01;5.961770349674493019e+01;-1.407686858004153123e+02;-2.346881188164729792e+01;9.305864106952260073e+00;1.336599518363708583e+01;-2.023409000971975757e+01;-8.331663756052432745e+01;1.607826742360887096e+01;-7.874607941160610380e+01;-6.398508783665808153e+01;-9.798571464012918852e+01;5.702146715760822993e+00;-1.983754487857815052e+00;-5.496981935991866663e+01;3.438705149072513478e+01;-6.457654467460774583e+01;1.100904229036401887e+02;-9.891432830622346728e+01;-4.244612967290073868e+01;-1.015760441730060961e+02;-4.996215628801446940e+01;-2.774013420792630136e+00;-7.579842134710780499e+01;4.056093141524097945e+01;-1.363919865335607007e+01;-1.126080898478522556e+02;-8.673107876297360974e+01;9.849270682569935431e+00;-7.745402869568678739e+01;1.153178814568534349e+01;-4.085689927850877368e-02;9.380314847320549987e+00;-3.469848850417317498e-01;2.175504310172581057e+00;-1.604684815336750248e+01;3.480812837893769540e+01;-3.788935618224745561e+00;-7.751821762615345790e+01;7.179708693225092198e+00;-2.339940904085682405e+01;-4.386406271306486815e+01;-3.922390851744452078e+01;2.504369199986961547e+01;1.069381886066634735e+01;-4.838602928797295988e+01;-4.805357297271510397e+00;3.264270098609000570e+01;4.182826418972943117e+01;-2.564032122247116519e+01;5.652797720301072815e+01;-1.038764657824640949e+02;-1.333642886312096110e+01;-9.169853086659442454e+01;1.988501216079241729e+01;3.334021980817141895e+01;-2.340626901537432047e+01;3.542776483270625221e+00;-1.655655137433397428e+01;5.368778066764259194e+01;-8.892545740489697437e+01;1.652854210918446043e+01;1.810286052778336341e+01;2.089944539486714703e+01;-4.805852612711174743e+01;-1.006300939319492471e+01;-3.042632100613054114e+00;-9.958820227093271171e+01;-1.174618303991536372e+01;1.359800376953366730e+01;-1.365004239899868992e+02;-8.360615674399159047e+01;5.209117176687478690e+01;-5.958280444401366793e+01;-9.498819089548430838e+01;-6.379144771929815327e+00;1.748156287578504120e+01
2.346796492220202879e+01;-4.802914616630463485e+00;-5.718924584612061768e-02;-1.238429378848694196e+00;-1.900096328417888856e+02;8.254087788395880310e+00;-1.556856598977946859e+01;-1.581155971943983047e+02;-9.083841852322249721e+00;-2.514316858554771272e+01;-1.211379065054469517e-01;-4.269613614514042155e+01;6.743988271824982839e+00;-9.736011084143753180e+01;-6.018559955539841866e+01;-3.278527495306789064e+01;-8.123850914251809741e+01;-2.202085264346253553e+02;-4.618829875977970545e+01;-1.098514385363661461e+02;-6.199091847161136926e+00;-4.639048229448732030e+01;-5.016464612503572340e+01;-2.908193712971017675e+01;-3.003769047600391673e+02;-2.212299597154349939e+01;-2.174298120371603602e+02;-3.241743602744013515e+02;-1.934705827729339234e+01;-1.527884228318218618e+02;-1.790906594738665945e+02;5.957018453217721543e+01;-4.051398802671568689e+01;-1.287595251355531047e+02;-2.664433462002920550e+01;-1.196438796889895002e+02;1.404484901248165585e+01;-2.721911958465734926e+01;-5.124742722901790160e+01;-9.671831306836149622e+01;-4.965028832069562270e+01;-7.098467540721489399e+01;-1.767882452734729668e+02;-5.959245461365565433e+01;-5.061701145601799823e+01;-1.706345724915765771e+01;-1.116113496434450383e+02;-3.152691968226124430e+01;-1.463299522319873915e+02;-2.592041574936700599e+01;-5.275975899941373370e+01;5.671977782117998856e+00;-3.845850323715058039e+01;-3.734589957882687941e+02;-9.546207984802103397e+01;-2.113902738725358432e+01;-1.582623457000044880e+02;2.854538194611900170e+00;3.692162434942466431e-01;-1.021484948233247110e+02;-4.809967082160859064e+01;-3.766496031354266449e+01;-1.490516889043258253e+01;-4.589100238055102920e+01;1.641494789695510903e+01;-1.901667632155468368e+02;-1.564546886731426696e+02;1.275763662826503442e+01;-3.460675400930168166e+01;-3.102981388619224958e+02;-3.106151926903838785e+02;-2.523274342764111822e+01;-5.754918082985336980e+01;-1.477924613155812210e+02;-4.244450947102980365e+01;-1.986663638899156581e+02;-5.206881734307849996e+01;-9.402447849838662819e+01;-2.602903736850644378e+01;-2.503803840039478246e+02;-1.847929679615737086e+01;6.294127155421304742e+00;-2.994029373582520748e+01;-8.629010723506829095e+01;-2.227817047292840584e+02;-4.551815441139843443e+01;-2.392583848201307006e+01;-2.513232732307807282e+01;-1.510793332378185312e+02;-1.011456276514117469e+01;-4.656068365008523813e+01;-2.973151405735941921e+01;-1.205734941755167711e+02;-1.390438712905876173e+00;-5.692676842236645030e+01;-1.860215947473987796e+01;-6.991629734320481759e+01;-3.993954143093686326e+01;-2.407053202809277259e+00;-5.323664927840969341e+01
2.888026869930994962e+03;3.269237478369909240e+03;3.031238093921825111e+03;-1.661631997018101856e+02;2.537879086586922313e+03;8.855089276737537318e+00;3.063887925958523738e+03;2.479191032388347139e+03;-1.816467278385272550e+02;3.379951987409725461e+03;2.928191303871226864e+03;3.053283339421190590e+02;3.392140872604917149e+03;5.343569930323618564e+02;4.039569157263645138e+02;3.329919214482834377e+03;1.502680579992233334e+03;3.036685379868431937e+03;1.877173137518552721e+03;1.775727326228345873e+03;2.757234113298445664e+03;6.908020247761389783e+02;9.649648703554913709e+02;3.376741038771477179e+03;3.311971297596538989e+03;2.351713755563961570e+02;2.628893935661986234e+03;-1.061188947824580993e+02;-2.546302149699739914e+01;2.136339963317117054e+03;2.121087566573120966e+03;3.367203764371777652e+03;6.492915944661505137e+02;1.813879995757818335e+02;7.055146789644027194e+02;2.338842098342304780e+03;2.822205351201511348e+03;1.164981969427160493e+03;3.177368537705140170e+03;2.581790486351523555e+02;-2.021368174196171594e+02;1.585498552748211054e+01;2.338522022210562227e+03;7.006385805063271164e+02;6.753089917522302130e+02;-2.303393469955071851e+02;1.780320938258122396e+03;3.444461815263769040e+03;6.121693322534182613e+01;9.732899226632927139e+02;1.215307212084265302e+03;1.070245533292476203e+01;9.908984045471130457e+02;-2.434734864962019287e+02;2.534263392018801369e+03;2.921175413904658853e+03;2.423771974157828481e+03;3.295377293719985119e+03;3.307942687327614749e+03;3.414189872441887928e+03;3.043726874319813760e+03;8.917730713405632059e+01;3.425059945714001060e+03;1.676055390911325958e+03;3.359789826208426348e+03;2.308455969248501333e+03;3.041166397815060463e+03;3.380670225007594581e+03;1.376373553156926164e+03;-1.540978645460556038e+02;3.392452222605400493e+03;3.464124920801229109e+03;5.875227358578551957e+02;3.219969876865577135e+03;3.879159373272473488e+01;2.425655952690141021e+03;6.225874603747236051e+02;3.162254878511171228e+03;3.172378897212785432e+03;2.366022179308856721e+03;2.570892621532349949e+03;3.294707318261760065e+03;-1.161681399585857264e+02;6.042803687598561737e+02;-1.562208153332334462e+02;3.346547364498576371e+03;3.188147942401744331e+03;1.755866413710851504e+01;2.266753538430322351e+03;1.697023146249942101e+03;9.979126679923987240e+02;2.876398487171799843e+03;2.762531176339871763e+03;7.823496719617332928e+02;5.242850295059908206e+01;-1.996665217549500255e+02;7.147126753275916826e+02;6.761292810623856440e+02;3.414978627121831323e+03;3.012169458987133567e+03
